OID_,block_vtda,state,Shape_Length,Shape_Area,ID,OBJECTID,Join_Count,TARGET_FID,ID_1,DISTRICT,POPULATION,sld_u22,Shape_Length_1,Shape_Area_1
22,35001000022,35,0.033552722938135,0.000066295270000,21,22,1,22,16,23,51288,35023,1.162603632021713,0.037587798062500
23,35001000023,35,0.047788032026768,0.000130127875500,22,23,1,23,19,26,51330,35026,0.349522598206706,0.002823018668000
24,35001000024,35,0.063351669412467,0.000206767216000,23,24,1,24,16,23,51288,35023,1.162603632021713,0.037587798062500
25,35001000025,35,0.041782960926674,0.000064928594500,24,25,1,25,16,23,51288,35023,1.162603632021713,0.037587798062500
26,35001000026,35,0.047377193577632,0.000061267470000,25,26,1,26,16,23,51288,35023,1.162603632021713,0.037587798062500
27,35001000027,35,0.031014520074920,0.000041435447500,26,27,1,27,19,26,51330,35026,0.349522598206706,0.002823018668000
28,35001000028,35,0.033748626175252,0.000051217982000,27,28,1,28,19,26,51330,35026,0.349522598206706,0.002823018668000
29,35001000029,35,0.060294464819445,0.000157766028500,28,29,1,29,19,26,51330,35026,0.349522598206706,0.002823018668000
30,35001000030,35,0.060942982320141,0.000182741292000,29,30,1,30,16,23,51288,35023,1.162603632021713,0.037587798062500
31,35001000031,35,1.263750460356261,0.051908116897001,30,31,1,31,15,22,49066,35022,13.039145162355252,2.844550826013508
32,35001000032,35,0.041160726294122,0.000080423791000,31,32,1,32,3,11,50252,35011,0.294065945308012,0.002778188185500
33,35001000033,35,0.031104815878397,0.000052233441500,32,33,1,33,19,26,51330,35026,0.349522598206706,0.002823018668000
34,35001000034,35,0.028203400558337,0.000048096965500,33,34,1,34,19,26,51330,35026,0.349522598206706,0.002823018668000
35,35001000035,35,0.044822137784182,0.000048588918500,34,35,1,35,19,26,51330,35026,0.349522598206706,0.002823018668000
36,35001000036,35,0.052033696646686,0.000093268914500,35,36,1,36,19,26,51330,35026,0.349522598206706,0.002823018668000
37,35001000037,35,0.085292552532628,0.000164186494500,36,37,1,37,19,26,51330,35026,0.349522598206706,0.002823018668000
38,35001000038,35,0.049065593581657,0.000108010569500,37,38,1,38,19,26,51330,35026,0.349522598206706,0.002823018668000
39,35001000039,35,0.043570378714360,0.000073198189000,38,39,1,39,19,26,51330,35026,0.349522598206706,0.002823018668000
40,35001000040,35,0.040876597870992,0.000064315746000,39,40,1,40,19,26,51330,35026,0.349522598206706,0.002823018668000
41,35001000041,35,0.047734892080867,0.000065806295500,40,41,1,41,3,11,50252,35011,0.294065945308012,0.002778188185500
42,35001000042,35,0.041560783344984,0.000051064070000,41,42,1,42,6,14,49425,35014,1.208280480518285,0.025497131568502
43,35001000043,35,0.029332930300663,0.000047105632500,42,43,1,43,3,11,50252,35011,0.294065945308012,0.002778188185500
44,35001000044,35,0.050371126651876,0.000138552091000,43,44,1,44,3,11,50252,35011,0.294065945308012,0.002778188185500
45,35001000045,35,0.051345376151452,0.000121053845500,44,45,1,45,3,11,50252,35011,0.294065945308012,0.002778188185500
46,35001000046,35,0.057154610214311,0.000143834955500,45,46,1,46,19,26,51330,35026,0.349522598206706,0.002823018668000
47,35001000047,35,0.042680117054726,0.000054716297000,46,47,1,47,19,26,51330,35026,0.349522598206706,0.002823018668000
48,35001000048,35,0.031331119110044,0.000050990393500,47,48,1,48,19,26,51330,35026,0.349522598206706,0.002823018668000
49,35001000049,35,0.018878986178198,0.000017587860000,48,49,1,49,3,11,50252,35011,0.294065945308012,0.002778188185500
50,35001000050,35,0.059109301307802,0.000113708494000,49,50,1,50,3,11,50252,35011,0.294065945308012,0.002778188185500
51,35001000051,35,0.039612484909426,0.000076717906000,50,51,1,51,3,11,50252,35011,0.294065945308012,0.002778188185500
52,35001000052,35,0.072242010418881,0.000114138447000,51,52,1,52,6,14,49425,35014,1.208280480518285,0.025497131568502
53,35001000053,35,0.030449242489882,0.000049277629000,52,53,1,53,3,11,50252,35011,0.294065945308012,0.002778188185500
54,35001000054,35,0.039069983168281,0.000081596092500,53,54,1,54,6,14,49425,35014,1.208280480518285,0.025497131568502
55,35001000055,35,0.053230104414558,0.000105343538500,54,55,1,55,16,23,51288,35023,1.162603632021713,0.037587798062500
56,35001000056,35,0.056231152647430,0.000129970253000,55,56,1,56,3,11,50252,35011,0.294065945308012,0.002778188185500
57,35001000057,35,0.868507596585424,0.031097040635501,56,57,1,57,16,23,51288,35023,1.162603632021713,0.037587798062500
58,35001000058,35,0.324427003705124,0.005273122723999,57,58,1,58,24,30,48020,35030,10.522334260115246,1.323265848117495
59,35001000059,35,0.035942588856814,0.000053153932000,58,59,1,59,3,11,50252,35011,0.294065945308012,0.002778188185500
60,35001000060,35,0.043151437854654,0.000054738131500,59,60,1,60,3,11,50252,35011,0.294065945308012,0.002778188185500
61,35001000061,35,0.055563422120842,0.000102500432000,60,61,1,61,19,26,51330,35026,0.349522598206706,0.002823018668000
62,35001000062,35,0.073389474131048,0.000115311050500,61,62,1,62,19,26,51330,35026,0.349522598206706,0.002823018668000
63,35001000063,35,0.064375778161541,0.000105190017500,62,63,1,63,6,14,49425,35014,1.208280480518285,0.025497131568502
64,35001000064,35,0.031295416390594,0.000055981562000,63,64,1,64,3,11,50252,35011,0.294065945308012,0.002778188185500
65,35001000065,35,0.042437491972609,0.000082356738500,64,65,1,65,3,11,50252,35011,0.294065945308012,0.002778188185500
66,35001000066,35,0.082124107873499,0.000184312572000,65,66,1,66,3,11,50252,35011,0.294065945308012,0.002778188185500
67,35001000067,35,0.062947043658899,0.000130305829000,66,67,1,67,6,14,49425,35014,1.208280480518285,0.025497131568502
68,35001000068,35,0.068454962983002,0.000088086244000,67,68,1,68,4,12,51681,35012,0.367458202016137,0.003731221766501
69,35001000069,35,0.027940894649661,0.000035034912500,68,69,1,69,4,12,51681,35012,0.367458202016137,0.003731221766501
70,35001000070,35,0.032294979422571,0.000049687946500,69,70,1,70,19,26,51330,35026,0.349522598206706,0.002823018668000
71,35001000071,35,0.061784259526650,0.000166087791000,70,71,1,71,3,11,50252,35011,0.294065945308012,0.002778188185500
72,35001000072,35,0.065439117126845,0.000130900764000,71,72,1,72,6,14,49425,35014,1.208280480518285,0.025497131568502
73,35001000073,35,0.084737702856929,0.000297117273500,72,73,1,73,6,14,49425,35014,1.208280480518285,0.025497131568502
74,35001000074,35,0.060469636938578,0.000163615137000,73,74,1,74,3,11,50252,35011,0.294065945308012,0.002778188185500
75,35001000075,35,0.041674292928456,0.000043626298500,74,75,1,75,6,14,49425,35014,1.208280480518285,0.025497131568502
76,35001000076,35,0.078431053042898,0.000137155490500,75,76,1,76,6,14,49425,35014,1.208280480518285,0.025497131568502
77,35001000077,35,0.073042752960959,0.000204367124500,76,77,1,77,6,14,49425,35014,1.208280480518285,0.025497131568502
78,35001000078,35,0.030464329882085,0.000040137769500,77,78,1,78,42,9,51691,35009,1.256939671302612,0.037605579850999
79,35001000079,35,0.033121539860703,0.000057925876500,78,79,1,79,42,9,51691,35009,1.256939671302612,0.037605579850999
80,35001000080,35,0.044546994123569,0.000101296736500,79,80,1,80,4,12,51681,35012,0.367458202016137,0.003731221766501
81,35001000081,35,0.291740759155250,0.002668730120000,80,81,1,81,16,23,51288,35023,1.162603632021713,0.037587798062500
82,35001000082,35,0.037787951520253,0.000071199051500,81,82,1,82,2,10,48840,35010,0.711959540143913,0.007562834735000
83,35001000083,35,0.086785114045917,0.000239123737000,82,83,1,83,2,10,48840,35010,0.711959540143913,0.007562834735000
84,35001000084,35,0.042615172401654,0.000073895091000,83,84,1,84,42,9,51691,35009,1.256939671302612,0.037605579850999
85,35001000085,35,0.085148611866119,0.000208240298000,84,85,1,85,2,10,48840,35010,0.711959540143913,0.007562834735000
86,35001000086,35,0.136996623150047,0.000559440415500,85,86,1,86,2,10,48840,35010,0.711959540143913,0.007562834735000
87,35001000087,35,0.042775022262553,0.000058038738500,86,87,1,87,16,23,51288,35023,1.162603632021713,0.037587798062500
88,35001000088,35,0.594134486157979,0.011024954941001,87,88,1,88,24,30,48020,35030,10.522334260115246,1.323265848117495
89,35001000089,35,0.061938846048441,0.000091067026500,88,89,1,89,42,9,51691,35009,1.256939671302612,0.037605579850999
90,35001000090,35,0.052717235672475,0.000156100593000,89,90,1,90,6,14,49425,35014,1.208280480518285,0.025497131568502
91,35001000091,35,0.103412817410858,0.000287459304500,90,91,1,91,6,14,49425,35014,1.208280480518285,0.025497131568502
92,35001000092,35,0.087125588397780,0.000498005012000,91,92,1,92,6,14,49425,35014,1.208280480518285,0.025497131568502
93,35001000093,35,1.540945514440112,0.040792180723996,92,93,1,93,24,30,48020,35030,10.522334260115246,1.323265848117495
94,35001000094,35,0.133939207989583,0.000772752650500,93,94,1,94,6,14,49425,35014,1.208280480518285,0.025497131568502
95,35001000095,35,0.046600955139282,0.000078799951500,94,95,1,95,5,13,48663,35013,0.549102220290302,0.005031297781999
96,35001000096,35,0.189382618467329,0.001831123284000,95,96,1,96,6,14,49425,35014,1.208280480518285,0.025497131568502
97,35001000097,35,0.066704045933420,0.000226188114000,96,97,1,97,6,14,49425,35014,1.208280480518285,0.025497131568502
98,35001000098,35,0.075108914994748,0.000297473472000,97,98,1,98,6,14,49425,35014,1.208280480518285,0.025497131568502
99,35001000099,35,0.194260665246342,0.000799532431000,98,99,1,99,6,14,49425,35014,1.208280480518285,0.025497131568502
100,35001000100,35,0.090039687362359,0.000286668307500,99,100,1,100,2,10,48840,35010,0.711959540143913,0.007562834735000
101,35001000101,35,0.049736580898326,0.000159558394500,100,101,1,101,8,16,50706,35016,0.679217648674294,0.010037350894001
102,35001000102,35,0.040530675508676,0.000037769186500,101,102,1,102,8,16,50706,35016,0.679217648674294,0.010037350894001
103,35001000103,35,0.032822267611400,0.000032374164000,102,103,1,103,5,13,48663,35013,0.549102220290302,0.005031297781999
104,35001000104,35,0.025493274306095,0.000030399505000,103,104,1,104,5,13,48663,35013,0.549102220290302,0.005031297781999
105,35001000105,35,0.023599154969247,0.000026059015500,104,105,1,105,5,13,48663,35013,0.549102220290302,0.005031297781999
106,35001000106,35,0.052271791238418,0.000117262271000,105,106,1,106,5,13,48663,35013,0.549102220290302,0.005031297781999
107,35001000107,35,0.053620056991431,0.000095755298000,106,107,1,107,8,16,50706,35016,0.679217648674294,0.010037350894001
108,35001000108,35,0.081442421227613,0.000179930342000,107,108,1,108,2,10,48840,35010,0.711959540143913,0.007562834735000
109,35001000109,35,0.066432336223560,0.000191772626500,108,109,1,109,6,14,49425,35014,1.208280480518285,0.025497131568502
110,35001000110,35,0.028709241625615,0.000047370975000,109,110,1,110,16,23,51288,35023,1.162603632021713,0.037587798062500
111,35001000111,35,0.035458968735842,0.000056528920500,110,111,1,111,2,10,48840,35010,0.711959540143913,0.007562834735000
112,35001000112,35,0.026115118542751,0.000038597318000,111,112,1,112,2,10,48840,35010,0.711959540143913,0.007562834735000
113,35001000113,35,0.037716393545216,0.000058780322000,112,113,1,113,2,10,48840,35010,0.711959540143913,0.007562834735000
114,35001000114,35,0.066286171214358,0.000177076898000,113,114,1,114,2,10,48840,35010,0.711959540143913,0.007562834735000
115,35001000115,35,0.060286070061495,0.000090640673500,114,115,1,115,16,23,51288,35023,1.162603632021713,0.037587798062500
116,35001000116,35,0.035317112546988,0.000060527120500,115,116,1,116,4,12,51681,35012,0.367458202016137,0.003731221766501
117,35001000117,35,0.025942056842326,0.000036161432500,116,117,1,117,16,23,51288,35023,1.162603632021713,0.037587798062500
118,35001000118,35,0.091949038656812,0.000354508223000,117,118,1,118,16,23,51288,35023,1.162603632021713,0.037587798062500
119,35001000119,35,0.026249342742397,0.000042547634000,118,119,1,119,19,26,51330,35026,0.349522598206706,0.002823018668000
120,35001000120,35,0.034573996781437,0.000066510358500,119,120,1,120,19,26,51330,35026,0.349522598206706,0.002823018668000
121,35001000121,35,0.069009211243725,0.000205599546000,120,121,1,121,2,10,48840,35010,0.711959540143913,0.007562834735000
122,35001000122,35,0.024890223049712,0.000026707945000,121,122,1,122,5,13,48663,35013,0.549102220290302,0.005031297781999
123,35001000123,35,0.024872630042226,0.000030216154500,122,123,1,123,5,13,48663,35013,0.549102220290302,0.005031297781999
124,35001000124,35,0.022402031081720,0.000019702799000,123,124,1,124,5,13,48663,35013,0.549102220290302,0.005031297781999
125,35001000125,35,0.023946923456773,0.000032506995500,124,125,1,125,5,13,48663,35013,0.549102220290302,0.005031297781999
126,35001000126,35,0.034235162539471,0.000033203189000,125,126,1,126,2,10,48840,35010,0.711959540143913,0.007562834735000
127,35001000127,35,0.086337477623589,0.000284391512500,126,127,1,127,4,12,51681,35012,0.367458202016137,0.003731221766501
128,35001000128,35,0.053620206900166,0.000105856403500,127,128,1,128,4,12,51681,35012,0.367458202016137,0.003731221766501
129,35001000129,35,0.031412275703317,0.000053357789500,128,129,1,129,16,23,51288,35023,1.162603632021713,0.037587798062500
130,35001000130,35,0.034828417742366,0.000058700764000,129,130,1,130,3,11,50252,35011,0.294065945308012,0.002778188185500
131,35001000131,35,0.041402107882379,0.000094770983500,130,131,1,131,5,13,48663,35013,0.549102220290302,0.005031297781999
132,35001000132,35,0.033921707378320,0.000042110108000,131,132,1,132,5,13,48663,35013,0.549102220290302,0.005031297781999
133,35001000133,35,0.025034852307729,0.000031822705500,132,133,1,133,5,13,48663,35013,0.549102220290302,0.005031297781999
134,35001000134,35,0.035568631215987,0.000048343953500,133,134,1,134,19,26,51330,35026,0.349522598206706,0.002823018668000
135,35001000135,35,0.100898353662555,0.000229891915000,134,135,1,135,5,13,48663,35013,0.549102220290302,0.005031297781999
136,35001000136,35,0.154834504034605,0.000578358242000,135,136,1,136,16,23,51288,35023,1.162603632021713,0.037587798062500
137,35001000137,35,0.032248767398185,0.000068539754500,136,137,1,137,3,11,50252,35011,0.294065945308012,0.002778188185500
138,35001000138,35,0.037483610543240,0.000049805366000,137,138,1,138,3,11,50252,35011,0.294065945308012,0.002778188185500
139,35001000139,35,0.052896011342662,0.000116090396500,138,139,1,139,3,11,50252,35011,0.294065945308012,0.002778188185500
140,35001000140,35,0.027187550282241,0.000041543802000,139,140,1,140,3,11,50252,35011,0.294065945308012,0.002778188185500
141,35001000141,35,0.034891539529455,0.000055487418500,140,141,1,141,6,14,49425,35014,1.208280480518285,0.025497131568502
142,35001000142,35,0.043563476351361,0.000107234698500,141,142,1,142,6,14,49425,35014,1.208280480518285,0.025497131568502
143,35001000143,35,0.042009319253787,0.000115351741500,142,143,1,143,6,14,49425,35014,1.208280480518285,0.025497131568502
144,35001000144,35,0.104499770594215,0.000551979654000,143,144,1,144,6,14,49425,35014,1.208280480518285,0.025497131568502
145,35001000145,35,0.028063564693397,0.000044896366500,144,145,1,145,6,14,49425,35014,1.208280480518285,0.025497131568502
146,35001000146,35,0.051648207818635,0.000089146474500,145,146,1,146,6,14,49425,35014,1.208280480518285,0.025497131568502
147,35001000147,35,0.030036651519989,0.000032342160000,146,147,1,147,3,11,50252,35011,0.294065945308012,0.002778188185500
148,35001000148,35,0.038129064569001,0.000053118697500,147,148,1,148,3,11,50252,35011,0.294065945308012,0.002778188185500
149,35001000149,35,0.062553231182171,0.000152979128000,148,149,1,149,3,11,50252,35011,0.294065945308012,0.002778188185500
150,35001000150,35,0.032667485567449,0.000042294663000,149,150,1,150,2,10,48840,35010,0.711959540143913,0.007562834735000
151,35001000151,35,0.081162392181460,0.000194458110000,150,151,1,151,2,10,48840,35010,0.711959540143913,0.007562834735000
152,35001000152,35,0.030560286632655,0.000060843218500,151,152,1,152,2,10,48840,35010,0.711959540143913,0.007562834735000
153,35001000153,35,0.046336451357162,0.000082361594000,152,153,1,153,2,10,48840,35010,0.711959540143913,0.007562834735000
154,35001000154,35,0.058727457628040,0.000123444557500,153,154,1,154,2,10,48840,35010,0.711959540143913,0.007562834735000
155,35001000155,35,0.070678555071845,0.000133226459000,154,155,1,155,2,10,48840,35010,0.711959540143913,0.007562834735000
156,35001000156,35,0.033476440064626,0.000047718875500,155,156,1,156,19,26,51330,35026,0.349522598206706,0.002823018668000
157,35001000157,35,0.031544346252560,0.000044372338500,156,157,1,157,19,26,51330,35026,0.349522598206706,0.002823018668000
158,35001000158,35,0.035023785885958,0.000067902311000,157,158,1,158,19,26,51330,35026,0.349522598206706,0.002823018668000
159,35001000159,35,0.031455686558938,0.000038537696500,158,159,1,159,19,26,51330,35026,0.349522598206706,0.002823018668000
160,35001000160,35,0.065538819876811,0.000097878059000,159,160,1,160,19,26,51330,35026,0.349522598206706,0.002823018668000
161,35001000161,35,0.053402152435343,0.000095332953000,160,161,1,161,5,13,48663,35013,0.549102220290302,0.005031297781999
162,35001000162,35,0.051960374454690,0.000118619223500,161,162,1,162,2,10,48840,35010,0.711959540143913,0.007562834735000
163,35001000163,35,0.054316345567016,0.000070085804000,162,163,1,163,2,10,48840,35010,0.711959540143913,0.007562834735000
164,35001000164,35,0.046791059510798,0.000123492860500,163,164,1,164,5,13,48663,35013,0.549102220290302,0.005031297781999
165,35001000165,35,0.020424185397984,0.000025664024500,164,165,1,165,5,13,48663,35013,0.549102220290302,0.005031297781999
166,35001000166,35,0.025158475095804,0.000024932335000,165,166,1,166,2,10,48840,35010,0.711959540143913,0.007562834735000
167,35001000167,35,0.035892414957682,0.000053184231500,166,167,1,167,19,26,51330,35026,0.349522598206706,0.002823018668000
168,35001000168,35,0.031330564319836,0.000039487639500,167,168,1,168,16,23,51288,35023,1.162603632021713,0.037587798062500
169,35001000169,35,0.052803022722688,0.000130362704500,168,169,1,169,19,26,51330,35026,0.349522598206706,0.002823018668000
170,35001000170,35,0.035247530900003,0.000052724494000,169,170,1,170,16,23,51288,35023,1.162603632021713,0.037587798062500
171,35001000171,35,0.059287668571783,0.000165167152500,170,171,1,171,42,9,51691,35009,1.256939671302612,0.037605579850999
172,35001000172,35,0.031857466571308,0.000038405126000,171,172,1,172,42,9,51691,35009,1.256939671302612,0.037605579850999
173,35001000173,35,0.043633632318042,0.000071802960500,172,173,1,173,42,9,51691,35009,1.256939671302612,0.037605579850999
174,35001000174,35,0.047621387807678,0.000096872355500,173,174,1,174,4,12,51681,35012,0.367458202016137,0.003731221766501
175,35001000175,35,0.026005408334876,0.000039763831000,174,175,1,175,4,12,51681,35012,0.367458202016137,0.003731221766501
176,35001000176,35,0.043955628079896,0.000060678450500,175,176,1,176,16,23,51288,35023,1.162603632021713,0.037587798062500
177,35001000177,35,0.069769379361381,0.000104773923500,176,177,1,177,4,12,51681,35012,0.367458202016137,0.003731221766501
178,35001000178,35,0.029345290344245,0.000036051138000,177,178,1,178,19,26,51330,35026,0.349522598206706,0.002823018668000
179,35001000179,35,0.039972748061085,0.000060428884500,178,179,1,179,42,9,51691,35009,1.256939671302612,0.037605579850999
180,35001000180,35,0.029804230664009,0.000049907778500,179,180,1,180,2,10,48840,35010,0.711959540143913,0.007562834735000
181,35001000181,35,0.073418491853353,0.000201109423500,180,181,1,181,2,10,48840,35010,0.711959540143913,0.007562834735000
182,35001000182,35,0.026797627638049,0.000039172318000,181,182,1,182,2,10,48840,35010,0.711959540143913,0.007562834735000
183,35001000183,35,0.048643955247953,0.000067794935000,182,183,1,183,2,10,48840,35010,0.711959540143913,0.007562834735000
184,35001000184,35,0.042034899830280,0.000072448691500,183,184,1,184,2,10,48840,35010,0.711959540143913,0.007562834735000
185,35001000185,35,0.040711963760317,0.000076890381000,184,185,1,185,5,13,48663,35013,0.549102220290302,0.005031297781999
186,35001000186,35,0.039380175355493,0.000080860248500,185,186,1,186,5,13,48663,35013,0.549102220290302,0.005031297781999
187,35001000187,35,0.034595364392213,0.000068004400000,186,187,1,187,5,13,48663,35013,0.549102220290302,0.005031297781999
188,35001000188,35,0.029633159636446,0.000042285442500,187,188,1,188,5,13,48663,35013,0.549102220290302,0.005031297781999
189,35001000189,35,0.037199739158418,0.000065971829000,188,189,1,189,19,26,51330,35026,0.349522598206706,0.002823018668000
190,35001000190,35,0.040990536674015,0.000075945078500,189,190,1,190,3,11,50252,35011,0.294065945308012,0.002778188185500
191,35001000191,35,0.039674713102936,0.000043375824500,190,191,1,191,5,13,48663,35013,0.549102220290302,0.005031297781999
192,35001000192,35,0.028583602112490,0.000038105346500,191,192,1,192,5,13,48663,35013,0.549102220290302,0.005031297781999
193,35001000193,35,0.085667816335202,0.000274610054000,192,193,1,193,5,13,48663,35013,0.549102220290302,0.005031297781999
194,35001000194,35,0.034144013156801,0.000070054745000,193,194,1,194,5,13,48663,35013,0.549102220290302,0.005031297781999
195,35001000195,35,0.028031098773833,0.000038144766500,194,195,1,195,5,13,48663,35013,0.549102220290302,0.005031297781999
196,35001000196,35,0.063699381228606,0.000203618507000,195,196,1,196,5,13,48663,35013,0.549102220290302,0.005031297781999
197,35001000197,35,0.053121533399750,0.000142439810000,196,197,1,197,5,13,48663,35013,0.549102220290302,0.005031297781999
198,35001000198,35,0.026675095951564,0.000044065048000,197,198,1,198,19,26,51330,35026,0.349522598206706,0.002823018668000
199,35001000199,35,0.032601598819349,0.000057132902000,198,199,1,199,19,26,51330,35026,0.349522598206706,0.002823018668000
200,35001000200,35,0.022400896140125,0.000018373546500,199,200,1,200,42,9,51691,35009,1.256939671302612,0.037605579850999
201,35001000201,35,0.052147448944603,0.000112799574000,200,201,1,201,2,10,48840,35010,0.711959540143913,0.007562834735000
202,35001000202,35,0.036079807302149,0.000060844605000,201,202,1,202,2,10,48840,35010,0.711959540143913,0.007562834735000
203,35001000203,35,0.026005753562492,0.000031739159500,202,203,1,203,2,10,48840,35010,0.711959540143913,0.007562834735000
204,35001000204,35,0.028698203997873,0.000047069882000,203,204,1,204,2,10,48840,35010,0.711959540143913,0.007562834735000
205,35001000205,35,0.099384409612880,0.000435358279500,204,205,1,205,2,10,48840,35010,0.711959540143913,0.007562834735000
206,35001000206,35,0.062697759947875,0.000165445115500,205,206,1,206,16,23,51288,35023,1.162603632021713,0.037587798062500
207,35001000207,35,0.022326439646392,0.000029426318000,206,207,1,207,16,23,51288,35023,1.162603632021713,0.037587798062500
208,35001000208,35,0.034993842150067,0.000067428581500,207,208,1,208,16,23,51288,35023,1.162603632021713,0.037587798062500
209,35001000209,35,0.030002605705061,0.000053424694000,208,209,1,209,16,23,51288,35023,1.162603632021713,0.037587798062500
210,35001000210,35,0.034435155171257,0.000057722514000,209,210,1,210,16,23,51288,35023,1.162603632021713,0.037587798062500
211,35001000211,35,0.045561225235429,0.000082224173500,210,211,1,211,5,13,48663,35013,0.549102220290302,0.005031297781999
212,35001000212,35,0.052761928815081,0.000137848961500,211,212,1,212,5,13,48663,35013,0.549102220290302,0.005031297781999
213,35001000213,35,0.776630784038136,0.016635777885002,212,213,1,213,6,14,49425,35014,1.208280480518285,0.025497131568502
214,35001000214,35,0.027559451850883,0.000031609533500,213,214,1,214,5,13,48663,35013,0.549102220290302,0.005031297781999
215,35001000215,35,0.017401213265997,0.000019033081000,214,215,1,215,5,13,48663,35013,0.549102220290302,0.005031297781999
216,35001000216,35,0.062997225923323,0.000130557714000,215,216,1,216,5,13,48663,35013,0.549102220290302,0.005031297781999
217,35001000218,35,0.060435332195871,0.000097931559500,216,217,1,217,5,13,48663,35013,0.549102220290302,0.005031297781999
218,35001000219,35,0.082427662019028,0.000172375558000,217,218,1,218,2,10,48840,35010,0.711959540143913,0.007562834735000
219,35001000220,35,0.118650010088885,0.000353559171500,218,219,1,219,2,10,48840,35010,0.711959540143913,0.007562834735000
220,35001000221,35,0.053570472654934,0.000092066704500,219,220,1,220,5,13,48663,35013,0.549102220290302,0.005031297781999
221,35001000222,35,0.055351145342056,0.000097950034000,220,221,1,221,2,10,48840,35010,0.711959540143913,0.007562834735000
222,35001000223,35,0.029347230682806,0.000025953968500,221,222,1,222,8,16,50706,35016,0.679217648674294,0.010037350894001
223,35001000224,35,0.026775861361531,0.000026014181000,222,223,1,223,5,13,48663,35013,0.549102220290302,0.005031297781999
224,35001000225,35,0.037446671391390,0.000050099886500,223,224,1,224,5,13,48663,35013,0.549102220290302,0.005031297781999
225,35001000226,35,0.024203525353598,0.000025948181500,224,225,1,225,5,13,48663,35013,0.549102220290302,0.005031297781999
226,35001000227,35,0.047077108595645,0.000089032824500,225,226,1,226,16,23,51288,35023,1.162603632021713,0.037587798062500
227,35001000228,35,0.032694393356285,0.000043566579500,226,227,1,227,16,23,51288,35023,1.162603632021713,0.037587798062500
228,35001000229,35,0.034374753834596,0.000051861356000,227,228,1,228,16,23,51288,35023,1.162603632021713,0.037587798062500
229,35001000230,35,0.037148837524388,0.000058350465000,228,229,1,229,4,12,51681,35012,0.367458202016137,0.003731221766501
230,35001000231,35,0.048968463989350,0.000103126914500,229,230,1,230,16,23,51288,35023,1.162603632021713,0.037587798062500
231,35001000232,35,0.063006387156725,0.000121252132000,230,231,1,231,42,9,51691,35009,1.256939671302612,0.037605579850999
232,35001000233,35,0.069641906177423,0.000187688299500,231,232,1,232,16,23,51288,35023,1.162603632021713,0.037587798062500
233,35001000234,35,0.041743613379147,0.000076803690000,232,233,1,233,19,26,51330,35026,0.349522598206706,0.002823018668000
234,35001000235,35,0.051093216031319,0.000147576615000,233,234,1,234,8,16,50706,35016,0.679217648674294,0.010037350894001
235,35001000236,35,0.030368056951899,0.000060356367000,234,235,1,235,3,11,50252,35011,0.294065945308012,0.002778188185500
236,35001000237,35,0.046726504810504,0.000066376651000,235,236,1,236,3,11,50252,35011,0.294065945308012,0.002778188185500
237,35001000239,35,0.026319136133345,0.000038073570000,236,237,1,237,3,11,50252,35011,0.294065945308012,0.002778188185500
238,35001000240,35,0.089569306544440,0.000245554348500,237,238,1,238,3,11,50252,35011,0.294065945308012,0.002778188185500
239,35001000241,35,0.020736659296718,0.000026152327500,238,239,1,239,8,16,50706,35016,0.679217648674294,0.010037350894001
240,35001000242,35,0.033397143243153,0.000042920375000,239,240,1,240,8,16,50706,35016,0.679217648674294,0.010037350894001
241,35001000243,35,0.022120005625417,0.000027418822500,240,241,1,241,8,16,50706,35016,0.679217648674294,0.010037350894001
242,35001000244,35,0.028878033250850,0.000045756219000,241,242,1,242,8,16,50706,35016,0.679217648674294,0.010037350894001
243,35001000245,35,0.019376154109951,0.000022383210000,242,243,1,243,8,16,50706,35016,0.679217648674294,0.010037350894001
244,35001000246,35,0.034437354916328,0.000054494038500,243,244,1,244,8,16,50706,35016,0.679217648674294,0.010037350894001
245,35001000247,35,0.033758895372732,0.000068533076500,244,245,1,245,6,14,49425,35014,1.208280480518285,0.025497131568502
246,35001000248,35,0.037537072078372,0.000053961510000,245,246,1,246,42,9,51691,35009,1.256939671302612,0.037605579850999
247,35001000249,35,0.032860008066135,0.000048168229500,246,247,1,247,16,23,51288,35023,1.162603632021713,0.037587798062500
248,35001000250,35,0.230657789351677,0.002289819854000,247,248,1,248,24,30,48020,35030,10.522334260115246,1.323265848117495
249,35001000251,35,0.024006069349713,0.000030655598000,248,249,1,249,8,16,50706,35016,0.679217648674294,0.010037350894001
250,35001000252,35,0.027975409882121,0.000041052316500,249,250,1,250,8,16,50706,35016,0.679217648674294,0.010037350894001
251,35001000253,35,0.043094025099752,0.000070113414500,250,251,1,251,8,16,50706,35016,0.679217648674294,0.010037350894001
252,35001000254,35,0.039254898826266,0.000048960759500,251,252,1,252,8,16,50706,35016,0.679217648674294,0.010037350894001
253,35001000255,35,0.037077533417379,0.000054219070000,252,253,1,253,8,16,50706,35016,0.679217648674294,0.010037350894001
254,35001000256,35,0.038239564175935,0.000063528711000,253,254,1,254,8,16,50706,35016,0.679217648674294,0.010037350894001
255,35001000258,35,0.555106105750504,0.007014673341501,254,255,1,255,8,16,50706,35016,0.679217648674294,0.010037350894001
256,35001000259,35,0.036800544335177,0.000066039538500,255,256,1,256,5,13,48663,35013,0.549102220290302,0.005031297781999
