plan,dist,statefips,state,black_alone,black_combo,pop,nh_white,hisp,seg_hisp,seg_nh_white,seg_nh_black,seg_black_alone,seg_black_combo
281,4,01,AL,69288,76986,715579,566769,42874,-.30704436,12.252739,-10.973188,-11.041236,-11.318124
281,5,01,AL,110491,121894,715204,488991,61368,1.2580373,-1.1616148,-.35843059,-.34902787,-.33274457
281,6,01,AL,130188,138358,716593,512399,35673,-.85658348,11.660153,-10.658815,-10.696382,-10.745234
281,3,01,AL,191833,202565,720899,459250,28032,-.81576312,5.3305092,-4.6125441,-4.6130471,-4.5264878
281,1,01,AL,197046,206808,719731,449610,26800,.014243051,-.13107689,.30136937,.30344164,.2783736
281,2,01,AL,279965,291561,715850,365289,30415,-.0065593207,-1.5507551,1.782863,1.7942522,1.8769237
281,7,01,AL,317351,326564,720423,329043,38885,-.11231903,-7.0527515,7.6629567,7.6810756,7.7770576
282,4,01,AL,69288,76986,715579,566769,42874,-.30704436,12.252739,-10.973188,-11.041236,-11.318124
282,5,01,AL,110491,121894,715204,488991,61368,1.2580373,-1.1616148,-.35843059,-.34902787,-.33274457
282,6,01,AL,130188,138358,716593,512399,35673,-.85658348,11.660153,-10.658815,-10.696382,-10.745234
282,3,01,AL,191833,202565,720899,459250,28032,-.81576312,5.3305092,-4.6125441,-4.6130471,-4.5264878
282,1,01,AL,197046,206808,719731,449610,26800,.014243051,-.13107689,.30136937,.30344164,.2783736
282,2,01,AL,279965,291561,715850,365289,30415,-.0065593207,-1.5507551,1.782863,1.7942522,1.8769237
282,7,01,AL,317351,326564,720423,329043,38885,-.11231903,-7.0527515,7.6629567,7.6810756,7.7770576
283,4,01,AL,69288,76986,715579,566769,42874,-.30704436,12.252739,-10.973188,-11.041236,-11.318124
283,5,01,AL,110491,121894,715204,488991,61368,1.2580373,-1.1616148,-.35843059,-.34902787,-.33274457
283,6,01,AL,130188,138358,716593,512399,35673,-.85658348,11.660153,-10.658815,-10.696382,-10.745234
283,3,01,AL,191833,202565,720899,459250,28032,-.81576312,5.3305092,-4.6125441,-4.6130471,-4.5264878
283,1,01,AL,197046,206808,719731,449610,26800,.014243051,-.13107689,.30136937,.30344164,.2783736
283,2,01,AL,279965,291561,715850,365289,30415,-.0065593207,-1.5507551,1.782863,1.7942522,1.8769237
283,7,01,AL,317351,326564,720423,329043,38885,-.11231903,-7.0527515,7.6629567,7.6810756,7.7770576
284,4,01,AL,69288,76986,715579,566769,42874,-.30704436,12.252739,-10.973188,-11.041236,-11.318124
284,5,01,AL,110491,121894,715204,488991,61368,1.2580373,-1.1616148,-.35843059,-.34902787,-.33274457
284,6,01,AL,130188,138358,716593,512399,35673,-.85658348,11.660153,-10.658815,-10.696382,-10.745234
284,3,01,AL,191833,202565,720899,459250,28032,-.81576312,5.3305092,-4.6125441,-4.6130471,-4.5264878
284,1,01,AL,197046,206808,719731,449610,26800,.014243051,-.13107689,.30136937,.30344164,.2783736
284,2,01,AL,279965,291561,715850,365289,30415,-.0065593207,-1.5507551,1.782863,1.7942522,1.8769237
284,7,01,AL,317351,326564,720423,329043,38885,-.11231903,-7.0527515,7.6629567,7.6810756,7.7770576
285,4,01,AL,69288,76986,715579,566769,42874,-.30704436,12.252739,-10.973188,-11.041236,-11.318124
285,5,01,AL,110491,121894,715204,488991,61368,1.2580373,-1.1616148,-.35843059,-.34902787,-.33274457
285,6,01,AL,130188,138358,716593,512399,35673,-.85658348,11.660153,-10.658815,-10.696382,-10.745234
285,3,01,AL,191833,202565,720899,459250,28032,-.81576312,5.3305092,-4.6125441,-4.6130471,-4.5264878
285,1,01,AL,197046,206808,719731,449610,26800,.014243051,-.13107689,.30136937,.30344164,.2783736
285,2,01,AL,279965,291561,715850,365289,30415,-.0065593207,-1.5507551,1.782863,1.7942522,1.8769237
285,7,01,AL,317351,326564,720423,329043,38885,-.11231903,-7.0527515,7.6629567,7.6810756,7.7770576
286,4,01,AL,69288,76986,715579,566769,42874,-.30704436,12.252739,-10.973188,-11.041236,-11.318124
286,5,01,AL,110491,121894,715204,488991,61368,1.2580373,-1.1616148,-.35843059,-.34902787,-.33274457
286,6,01,AL,130188,138358,716593,512399,35673,-.85658348,11.660153,-10.658815,-10.696382,-10.745234
286,3,01,AL,191833,202565,720899,459250,28032,-.81576312,5.3305092,-4.6125441,-4.6130471,-4.5264878
286,1,01,AL,197046,206808,719731,449610,26800,.014243051,-.13107689,.30136937,.30344164,.2783736
286,2,01,AL,279965,291561,715850,365289,30415,-.0065593207,-1.5507551,1.782863,1.7942522,1.8769237
286,7,01,AL,317351,326564,720423,329043,38885,-.11231903,-7.0527515,7.6629567,7.6810756,7.7770576
287,4,01,AL,69288,76986,715579,566769,42874,-.30704436,12.252739,-10.973188,-11.041236,-11.318124
287,5,01,AL,110491,121894,715204,488991,61368,1.2580373,-1.1616148,-.35843059,-.34902787,-.33274457
287,6,01,AL,130188,138358,716593,512399,35673,-.85658348,11.660153,-10.658815,-10.696382,-10.745234
287,3,01,AL,191833,202565,720899,459250,28032,-.81576312,5.3305092,-4.6125441,-4.6130471,-4.5264878
287,1,01,AL,197046,206808,719731,449610,26800,.014243051,-.13107689,.30136937,.30344164,.2783736
287,2,01,AL,279965,291561,715850,365289,30415,-.0065593207,-1.5507551,1.782863,1.7942522,1.8769237
287,7,01,AL,317351,326564,720423,329043,38885,-.11231903,-7.0527515,7.6629567,7.6810756,7.7770576
288,4,01,AL,69288,76986,715579,566769,42874,-.30704436,12.252739,-10.973188,-11.041236,-11.318124
288,5,01,AL,110491,121894,715204,488991,61368,1.2580373,-1.1616148,-.35843059,-.34902787,-.33274457
288,6,01,AL,130188,138358,716593,512399,35673,-.85658348,11.660153,-10.658815,-10.696382,-10.745234
288,3,01,AL,191833,202565,720899,459250,28032,-.81576312,5.3305092,-4.6125441,-4.6130471,-4.5264878
288,1,01,AL,197046,206808,719731,449610,26800,.014243051,-.13107689,.30136937,.30344164,.2783736
288,2,01,AL,279965,291561,715850,365289,30415,-.0065593207,-1.5507551,1.782863,1.7942522,1.8769237
288,7,01,AL,317351,326564,720423,329043,38885,-.11231903,-7.0527515,7.6629567,7.6810756,7.7770576
289,4,01,AL,69288,76986,715579,566769,42874,-.30704436,12.252739,-10.973188,-11.041236,-11.318124
289,5,01,AL,110491,121894,715204,488991,61368,1.2580373,-1.1616148,-.35843059,-.34902787,-.33274457
289,6,01,AL,130188,138358,716593,512399,35673,-.85658348,11.660153,-10.658815,-10.696382,-10.745234
289,3,01,AL,191833,202565,720899,459250,28032,-.81576312,5.3305092,-4.6125441,-4.6130471,-4.5264878
289,1,01,AL,197046,206808,719731,449610,26800,.014243051,-.13107689,.30136937,.30344164,.2783736
289,2,01,AL,279965,291561,715850,365289,30415,-.0065593207,-1.5507551,1.782863,1.7942522,1.8769237
289,7,01,AL,317351,326564,720423,329043,38885,-.11231903,-7.0527515,7.6629567,7.6810756,7.7770576
290,4,01,AL,69288,76986,715579,566769,42874,-.30704436,12.252739,-10.973188,-11.041236,-11.318124
290,5,01,AL,110491,121894,715204,488991,61368,1.2580373,-1.1616148,-.35843059,-.34902787,-.33274457
290,6,01,AL,130188,138358,716593,512399,35673,-.85658348,11.660153,-10.658815,-10.696382,-10.745234
290,3,01,AL,191833,202565,720899,459250,28032,-.81576312,5.3305092,-4.6125441,-4.6130471,-4.5264878
290,1,01,AL,197046,206808,719731,449610,26800,.014243051,-.13107689,.30136937,.30344164,.2783736
290,2,01,AL,279965,291561,715850,365289,30415,-.0065593207,-1.5507551,1.782863,1.7942522,1.8769237
290,7,01,AL,317351,326564,720423,329043,38885,-.11231903,-7.0527515,7.6629567,7.6810756,7.7770576
291,4,01,AL,69288,76986,715579,566769,42874,-.30704436,12.252739,-10.973188,-11.041236,-11.318124
291,5,01,AL,110491,121894,715204,488991,61368,1.2580373,-1.1616148,-.35843059,-.34902787,-.33274457
291,6,01,AL,130188,138358,716593,512399,35673,-.85658348,11.660153,-10.658815,-10.696382,-10.745234
291,3,01,AL,191833,202565,720899,459250,28032,-.81576312,5.3305092,-4.6125441,-4.6130471,-4.5264878
291,1,01,AL,197046,206808,719731,449610,26800,.014243051,-.13107689,.30136937,.30344164,.2783736
291,2,01,AL,279965,291561,715850,365289,30415,-.0065593207,-1.5507551,1.782863,1.7942522,1.8769237
291,7,01,AL,317351,326564,720423,329043,38885,-.11231903,-7.0527515,7.6629567,7.6810756,7.7770576
292,4,01,AL,69288,76986,715579,566769,42874,-.30704436,12.252739,-10.973188,-11.041236,-11.318124
292,5,01,AL,110491,121894,715204,488991,61368,1.2580373,-1.1616148,-.35843059,-.34902787,-.33274457
292,6,01,AL,130188,138358,716593,512399,35673,-.85658348,11.660153,-10.658815,-10.696382,-10.745234
292,3,01,AL,191833,202565,720899,459250,28032,-.81576312,5.3305092,-4.6125441,-4.6130471,-4.5264878
292,1,01,AL,197046,206808,719731,449610,26800,.014243051,-.13107689,.30136937,.30344164,.2783736
292,2,01,AL,279965,291561,715850,365289,30415,-.0065593207,-1.5507551,1.782863,1.7942522,1.8769237
292,7,01,AL,317351,326564,720423,329043,38885,-.11231903,-7.0527515,7.6629567,7.6810756,7.7770576
293,4,01,AL,69288,76986,715579,566769,42874,-.30704436,12.252739,-10.973188,-11.041236,-11.318124
293,5,01,AL,110491,121894,715204,488991,61368,1.2580373,-1.1616148,-.35843059,-.34902787,-.33274457
293,6,01,AL,130188,138358,716593,512399,35673,-.85658348,11.660153,-10.658815,-10.696382,-10.745234
293,3,01,AL,191833,202565,720899,459250,28032,-.81576312,5.3305092,-4.6125441,-4.6130471,-4.5264878
293,1,01,AL,197046,206808,719731,449610,26800,.014243051,-.13107689,.30136937,.30344164,.2783736
293,2,01,AL,279965,291561,715850,365289,30415,-.0065593207,-1.5507551,1.782863,1.7942522,1.8769237
293,7,01,AL,317351,326564,720423,329043,38885,-.11231903,-7.0527515,7.6629567,7.6810756,7.7770576
294,4,01,AL,69288,76986,715579,566769,42874,-.30704436,12.252739,-10.973188,-11.041236,-11.318124
294,5,01,AL,110491,121894,715204,488991,61368,1.2580373,-1.1616148,-.35843059,-.34902787,-.33274457
294,6,01,AL,130188,138358,716593,512399,35673,-.85658348,11.660153,-10.658815,-10.696382,-10.745234
294,3,01,AL,191833,202565,720899,459250,28032,-.81576312,5.3305092,-4.6125441,-4.6130471,-4.5264878
294,1,01,AL,197046,206808,719731,449610,26800,.014243051,-.13107689,.30136937,.30344164,.2783736
294,2,01,AL,279965,291561,715850,365289,30415,-.0065593207,-1.5507551,1.782863,1.7942522,1.8769237
294,7,01,AL,317351,326564,720423,329043,38885,-.11231903,-7.0527515,7.6629567,7.6810756,7.7770576
295,4,01,AL,69288,76986,715579,566769,42874,-.30704436,12.252739,-10.973188,-11.041236,-11.318124
295,5,01,AL,110491,121894,715204,488991,61368,1.2580373,-1.1616148,-.35843059,-.34902787,-.33274457
295,6,01,AL,130188,138358,716593,512399,35673,-.85658348,11.660153,-10.658815,-10.696382,-10.745234
295,3,01,AL,191833,202565,720899,459250,28032,-.81576312,5.3305092,-4.6125441,-4.6130471,-4.5264878
295,1,01,AL,197046,206808,719731,449610,26800,.014243051,-.13107689,.30136937,.30344164,.2783736
295,2,01,AL,279965,291561,715850,365289,30415,-.0065593207,-1.5507551,1.782863,1.7942522,1.8769237
295,7,01,AL,317351,326564,720423,329043,38885,-.11231903,-7.0527515,7.6629567,7.6810756,7.7770576
296,4,01,AL,69288,76986,715579,566769,42874,-.30704436,12.252739,-10.973188,-11.041236,-11.318124
296,5,01,AL,110491,121894,715204,488991,61368,1.2580373,-1.1616148,-.35843059,-.34902787,-.33274457
296,6,01,AL,130188,138358,716593,512399,35673,-.85658348,11.660153,-10.658815,-10.696382,-10.745234
296,3,01,AL,191833,202565,720899,459250,28032,-.81576312,5.3305092,-4.6125441,-4.6130471,-4.5264878
296,1,01,AL,197046,206808,719731,449610,26800,.014243051,-.13107689,.30136937,.30344164,.2783736
296,2,01,AL,279965,291561,715850,365289,30415,-.0065593207,-1.5507551,1.782863,1.7942522,1.8769237
296,7,01,AL,317351,326564,720423,329043,38885,-.11231903,-7.0527515,7.6629567,7.6810756,7.7770576
297,4,01,AL,69288,76986,715579,566769,42874,-.30704436,12.252739,-10.973188,-11.041236,-11.318124
297,5,01,AL,110491,121894,715204,488991,61368,1.2580373,-1.1616148,-.35843059,-.34902787,-.33274457
297,6,01,AL,130188,138358,716593,512399,35673,-.85658348,11.660153,-10.658815,-10.696382,-10.745234
297,3,01,AL,191833,202565,720899,459250,28032,-.81576312,5.3305092,-4.6125441,-4.6130471,-4.5264878
297,1,01,AL,197046,206808,719731,449610,26800,.014243051,-.13107689,.30136937,.30344164,.2783736
297,2,01,AL,279965,291561,715850,365289,30415,-.0065593207,-1.5507551,1.782863,1.7942522,1.8769237
297,7,01,AL,317351,326564,720423,329043,38885,-.11231903,-7.0527515,7.6629567,7.6810756,7.7770576
298,4,01,AL,69288,76986,715579,566769,42874,-.30704436,12.252739,-10.973188,-11.041236,-11.318124
298,5,01,AL,110491,121894,715204,488991,61368,1.2580373,-1.1616148,-.35843059,-.34902787,-.33274457
298,6,01,AL,130188,138358,716593,512399,35673,-.85658348,11.660153,-10.658815,-10.696382,-10.745234
298,3,01,AL,191833,202565,720899,459250,28032,-.81576312,5.3305092,-4.6125441,-4.6130471,-4.5264878
298,1,01,AL,197046,206808,719731,449610,26800,.014243051,-.13107689,.30136937,.30344164,.2783736
298,2,01,AL,279965,291561,715850,365289,30415,-.0065593207,-1.5507551,1.782863,1.7942522,1.8769237
298,7,01,AL,317351,326564,720423,329043,38885,-.11231903,-7.0527515,7.6629567,7.6810756,7.7770576
299,4,01,AL,69288,76986,715579,566769,42874,-.30704436,12.252739,-10.973188,-11.041236,-11.318124
299,5,01,AL,110491,121894,715204,488991,61368,1.2580373,-1.1616148,-.35843059,-.34902787,-.33274457
299,6,01,AL,130188,138358,716593,512399,35673,-.85658348,11.660153,-10.658815,-10.696382,-10.745234
299,3,01,AL,191833,202565,720899,459250,28032,-.81576312,5.3305092,-4.6125441,-4.6130471,-4.5264878
299,1,01,AL,197046,206808,719731,449610,26800,.014243051,-.13107689,.30136937,.30344164,.2783736
299,2,01,AL,279965,291561,715850,365289,30415,-.0065593207,-1.5507551,1.782863,1.7942522,1.8769237
299,7,01,AL,317351,326564,720423,329043,38885,-.11231903,-7.0527515,7.6629567,7.6810756,7.7770576
300,4,01,AL,69288,76986,715579,566769,42874,-.30704436,12.252739,-10.973188,-11.041236,-11.318124
300,5,01,AL,110491,121894,715204,488991,61368,1.2580373,-1.1616148,-.35843059,-.34902787,-.33274457
300,6,01,AL,130188,138358,716593,512399,35673,-.85658348,11.660153,-10.658815,-10.696382,-10.745234
300,3,01,AL,191833,202565,720899,459250,28032,-.81576312,5.3305092,-4.6125441,-4.6130471,-4.5264878
300,1,01,AL,197046,206808,719731,449610,26800,.014243051,-.13107689,.30136937,.30344164,.2783736
300,2,01,AL,279965,291561,715850,365289,30415,-.0065593207,-1.5507551,1.782863,1.7942522,1.8769237
300,7,01,AL,317351,326564,720423,329043,38885,-.11231903,-7.0527515,7.6629567,7.6810756,7.7770576
301,4,01,AL,69288,76986,715579,566769,42874,-.30704436,12.252739,-10.973188,-11.041236,-11.318124
301,5,01,AL,110491,121894,715204,488991,61368,1.2580373,-1.1616148,-.35843059,-.34902787,-.33274457
301,6,01,AL,130188,138358,716593,512399,35673,-.85658348,11.660153,-10.658815,-10.696382,-10.745234
301,3,01,AL,191833,202565,720899,459250,28032,-.81576312,5.3305092,-4.6125441,-4.6130471,-4.5264878
301,1,01,AL,197046,206808,719731,449610,26800,.014243051,-.13107689,.30136937,.30344164,.2783736
301,2,01,AL,279965,291561,715850,365289,30415,-.0065593207,-1.5507551,1.782863,1.7942522,1.8769237
301,7,01,AL,317351,326564,720423,329043,38885,-.11231903,-7.0527515,7.6629567,7.6810756,7.7770576
302,4,01,AL,69288,76986,715579,566769,42874,-.30704436,12.252739,-10.973188,-11.041236,-11.318124
302,5,01,AL,110491,121894,715204,488991,61368,1.2580373,-1.1616148,-.35843059,-.34902787,-.33274457
302,6,01,AL,130188,138358,716593,512399,35673,-.85658348,11.660153,-10.658815,-10.696382,-10.745234
302,3,01,AL,191833,202565,720899,459250,28032,-.81576312,5.3305092,-4.6125441,-4.6130471,-4.5264878
302,1,01,AL,197046,206808,719731,449610,26800,.014243051,-.13107689,.30136937,.30344164,.2783736
302,2,01,AL,279965,291561,715850,365289,30415,-.0065593207,-1.5507551,1.782863,1.7942522,1.8769237
302,7,01,AL,317351,326564,720423,329043,38885,-.11231903,-7.0527515,7.6629567,7.6810756,7.7770576
303,4,01,AL,69288,76986,715579,566769,42874,-.30704436,12.252739,-10.973188,-11.041236,-11.318124
303,5,01,AL,110491,121894,715204,488991,61368,1.2580373,-1.1616148,-.35843059,-.34902787,-.33274457
303,6,01,AL,130188,138358,716593,512399,35673,-.85658348,11.660153,-10.658815,-10.696382,-10.745234
303,3,01,AL,191833,202565,720899,459250,28032,-.81576312,5.3305092,-4.6125441,-4.6130471,-4.5264878
303,1,01,AL,197046,206808,719731,449610,26800,.014243051,-.13107689,.30136937,.30344164,.2783736
303,2,01,AL,279965,291561,715850,365289,30415,-.0065593207,-1.5507551,1.782863,1.7942522,1.8769237
303,7,01,AL,317351,326564,720423,329043,38885,-.11231903,-7.0527515,7.6629567,7.6810756,7.7770576
304,4,01,AL,69288,76986,715579,566769,42874,-.30704436,12.252739,-10.973188,-11.041236,-11.318124
304,5,01,AL,110491,121894,715204,488991,61368,1.2580373,-1.1616148,-.35843059,-.34902787,-.33274457
304,6,01,AL,130188,138358,716593,512399,35673,-.85658348,11.660153,-10.658815,-10.696382,-10.745234
304,3,01,AL,191833,202565,720899,459250,28032,-.81576312,5.3305092,-4.6125441,-4.6130471,-4.5264878
304,1,01,AL,197046,206808,719731,449610,26800,.014243051,-.13107689,.30136937,.30344164,.2783736
304,2,01,AL,279965,291561,715850,365289,30415,-.0065593207,-1.5507551,1.782863,1.7942522,1.8769237
304,7,01,AL,317351,326564,720423,329043,38885,-.11231903,-7.0527515,7.6629567,7.6810756,7.7770576
305,4,01,AL,69288,76986,715579,566769,42874,-.30704436,12.252739,-10.973188,-11.041236,-11.318124
305,5,01,AL,110491,121894,715204,488991,61368,1.2580373,-1.1616148,-.35843059,-.34902787,-.33274457
305,6,01,AL,130188,138358,716593,512399,35673,-.85658348,11.660153,-10.658815,-10.696382,-10.745234
305,3,01,AL,191833,202565,720899,459250,28032,-.81576312,5.3305092,-4.6125441,-4.6130471,-4.5264878
305,1,01,AL,197046,206808,719731,449610,26800,.014243051,-.13107689,.30136937,.30344164,.2783736
305,2,01,AL,279965,291561,715850,365289,30415,-.0065593207,-1.5507551,1.782863,1.7942522,1.8769237
305,7,01,AL,317351,326564,720423,329043,38885,-.11231903,-7.0527515,7.6629567,7.6810756,7.7770576
306,4,01,AL,69288,76986,715579,566769,42874,-.30704436,12.252739,-10.973188,-11.041236,-11.318124
306,5,01,AL,110491,121894,715204,488991,61368,1.2580373,-1.1616148,-.35843059,-.34902787,-.33274457
306,6,01,AL,130188,138358,716593,512399,35673,-.85658348,11.660153,-10.658815,-10.696382,-10.745234
306,3,01,AL,191833,202565,720899,459250,28032,-.81576312,5.3305092,-4.6125441,-4.6130471,-4.5264878
306,1,01,AL,197046,206808,719731,449610,26800,.014243051,-.13107689,.30136937,.30344164,.2783736
306,2,01,AL,279965,291561,715850,365289,30415,-.0065593207,-1.5507551,1.782863,1.7942522,1.8769237
306,7,01,AL,317351,326564,720423,329043,38885,-.11231903,-7.0527515,7.6629567,7.6810756,7.7770576
307,4,01,AL,69288,76986,715579,566769,42874,-.30704436,12.252739,-10.973188,-11.041236,-11.318124
307,5,01,AL,110491,121894,715204,488991,61368,1.2580373,-1.1616148,-.35843059,-.34902787,-.33274457
307,6,01,AL,130188,138358,716593,512399,35673,-.85658348,11.660153,-10.658815,-10.696382,-10.745234
307,3,01,AL,191833,202565,720899,459250,28032,-.81576312,5.3305092,-4.6125441,-4.6130471,-4.5264878
307,1,01,AL,197046,206808,719731,449610,26800,.014243051,-.13107689,.30136937,.30344164,.2783736
307,2,01,AL,279965,291561,715850,365289,30415,-.0065593207,-1.5507551,1.782863,1.7942522,1.8769237
307,7,01,AL,317351,326564,720423,329043,38885,-.11231903,-7.0527515,7.6629567,7.6810756,7.7770576
308,4,01,AL,56151,63904,715381,580238,40874,-.60633749,13.205195,-11.765218,-11.841526,-12.108761
308,5,01,AL,110505,121916,718185,491805,61405,1.2319987,-1.0711621,-.42019653,-.41117302,-.39804712
308,3,01,AL,163393,174115,719569,484017,29711,-1.0279498,5.93924,-5.1505446,-5.1467462,-5.0292921
308,6,01,AL,167265,175533,714488,467676,37932,-.18710123,10.234647,-10.252343,-10.286296,-10.347336
308,1,01,AL,193656,203350,717247,450865,26936,.0096747298,.17052759,.038376991,.036551204,.011563114
308,2,01,AL,279098,290680,719206,368744,30642,.06565813,-1.4365196,1.5898197,1.60256,1.6735305
