,block_vtda,total,nh_black,weighted_blk_sl_dist
687,22027000005,695,296,26330.710546987735
688,22027000007,1209,301,45816.656273378576
689,22027000008,742,433,28082.795809940933
690,22027000010,234,186,8768.740585806421
691,22027000011,253,118,9460.777787568508
692,22027000021,118,5,4438.0059652004875
693,22027000031,2886,926,108855.1571897313
694,22027000034,510,337,19250.480317227815
695,22027000035,82,22,3094.922945990782
696,22027000036,690,520,26016.596140312846
697,22027000037,19,10,716.0913571829919
698,22027000041,364,87,13774.685151955235
699,22027000042,325,25,12175.008745766418
700,22027000051,237,65,9010.070297643533
701,22027000081,173,58,6495.446445734033
702,22027000084,657,379,24907.152417164667
703,22027000085,444,339,16858.1658078157
704,22027000087,674,580,25613.937370981614
705,22027000088,479,176,18194.58069294057
706,22027000091,104,4,3842.519875428708
707,22027000092,710,59,26801.920345586073
708,22027000093,835,650,31722.638840414635
709,22027000096,109,50,4143.574034257771
710,220290001-1,1462,1389,54856.828731627815
711,220290001-2,510,423,19115.3519676293
712,220290001-3,1127,164,41266.16718667489
713,220290001-4,584,426,20741.598488462394
714,220290002-1,1834,1202,76146.52170491497
715,220290003-1,839,112,35014.21953638912
716,220290003-2,1051,117,43922.692271423926
717,220290003-3,1249,130,50275.515438645045
718,220290003-4,1135,92,46506.54913111588
719,220290004-1,583,254,22298.946961097416
720,220290004-2,2558,916,97868.46931503298
721,220290004-3,500,429,18675.81068451206
722,220290004-4,1188,838,44292.75247950336
723,220290005-1,1130,719,41351.92544334151
724,220290005-2,112,40,4170.302302735676
725,220290005-3,478,10,18866.242842796022
726,220290005-4,619,168,22214.6441180281
727,220290005-5,802,8,32976.88713062786
728,220290005-6,867,8,34242.76903344088
729,22029005-2B,59,32,2208.5887049506177
730,22031000001,612,478,20307.91163806529
731,22031000004,333,252,11085.504906912247
732,22031000005,1106,799,36701.39575008987
733,22031000006,662,598,21975.098764835297
734,22031000009,561,375,18675.70753617338
735,22031000010,1512,447,50418.84430668637
736,22031000011,765,67,24978.952706120162
737,22031000016,2273,146,72944.54304547218
738,22031000021,721,139,23613.466764231172
739,22031000022,973,46,31992.84304532061
740,22031000023,2562,236,82015.04444701808
741,22031000026,515,186,16863.76683061884
742,22031000028,416,103,13743.617259053697
743,22031000030,1583,174,51818.61427680635
744,22031000031,580,284,18613.063335107763
745,22031000032,468,198,15168.391904468252
746,22031000033,1271,493,40996.99796707426
747,22031000034,836,393,26949.55543684877
748,22031000035,560,79,18097.730943511793
749,22031000037,597,152,19673.094606180504
750,22031000038,743,400,24483.31029680727
751,22031000042,135,77,4553.928360755382
752,22031000044,627,418,20919.315113306053
753,22031000046,1160,188,38839.90107611413
754,22031000048,305,63,10366.585104434904
755,22031000049,708,186,23708.342194412497
756,22031000051,263,7,8904.444977289213
757,22031000053,304,83,10359.185698596168
758,22031000055,373,150,12786.542256148028
759,22031000056,349,119,12014.415895048847
760,22031000059,987,864,32861.22599059749
761,22031000060,704,487,23323.633496662602
762,22031000063,1248,899,41481.277076078586
763,220330001-1,2002,416,70792.194702878
764,220330001-2,3967,3276,139220.08342908748
765,220330001-3,593,417,21033.29030703551
766,220330001-4,678,584,23993.737404137708
767,220330001-5,3863,2137,137342.1190952812
768,220330001-6,909,723,32114.20644542286
769,220330001-7,1061,64,37496.89371270694
770,220330001-8,1049,30,37184.97875546468
771,220330001-9,1860,809,65167.571423074216
772,220330002-1,2966,2501,104009.5664496032
773,220330002-2,2040,1694,72286.49244842505
774,220330002-3,1254,860,44235.529047009324
775,220330002-4,2179,1904,77062.78186133104
776,220330002-5,2121,1320,75352.19228657683
777,220330002-6,2620,704,91818.36729518535
778,220330002-7,2441,505,85334.79873157325
779,220330002-8,1704,49,59937.40296482938
780,220330002-9,1167,1043,41310.48011704718
781,220330003-1,2703,115,94467.48005507582
782,220330003-2,2398,454,83934.77426977898
783,220330003-3,2862,331,100188.48184580568
784,220330003-4,2306,399,81442.5226980791
785,220330003-5,6622,1472,234245.35125209342
786,220330003-6,2066,33,71857.19657930393
787,220330003-7,2562,533,89819.21864301768
788,220330003-8,4074,3233,141091.462228115
789,220330003-9,2097,173,72454.48942780505
790,22033001-10,1318,1254,46402.64034337907
791,22033001-11,1567,1426,55151.8952709571
792,22033001-12,1521,47,53772.45975703736
793,22033001-13,1350,1048,47656.6625675041
794,22033001-14,1628,1551,57116.30234549805
795,22033001-15,1900,1830,66707.80627868947
796,22033001-16,1199,1145,42172.28263846888
797,22033001-17,641,489,22554.763779929162
798,22033001-18,759,706,26650.666023804148
799,22033001-19,931,879,32686.385027546472
800,22033001-20,3402,1842,118623.74926818379
801,22033001-21,707,668,24860.010767041218
802,22033001-22,760,725,26716.218639899267
803,22033001-23,1812,1669,63738.13964507134
804,22033001-24,1838,1680,64590.01427910209
805,22033001-25,1844,1709,64806.960829886004
806,22033001-26,1265,1190,44408.70634061767
807,22033001-27,1603,1526,56223.661663802995
808,22033001-28,1448,1361,50742.45740652816
809,22033001-29,1378,1321,48298.7501542164
810,22033001-30,1226,1141,42954.321946491844
811,22033001-31,3381,3043,118591.199776448
812,22033001-32,1556,1467,54674.66167241567
813,22033001-33,1071,291,37754.17764420661
814,22033001-34,1670,29,58930.24213785793
815,22033001-35,1222,186,43211.712926576576
816,22033001-36,2102,1720,73754.66148595308
817,22033001-37,2305,1320,81128.48911385947
818,22033001-38,1640,1162,57784.59825285563
819,22033001-39,1216,270,43002.98573280441
820,22033001-40,1193,183,42177.10590494561
821,22033001-41,1636,102,57944.9569676855
822,22033001-42,2794,47,98802.89600456503
823,22033001-43,1545,192,54547.658466424706
824,22033001-44,5702,847,202423.89531494904
825,22033001-45,675,627,23987.509965911046
826,22033001-46,4969,1482,176640.89833435835
827,22033001-47,2479,101,87502.594702993
828,22033001-48,2156,54,76340.6999879775
829,22033001-49,1702,153,59916.47161171371
830,22033001-50,1694,1459,59336.55960640409
831,22033001-51,930,873,33044.27423650884
832,22033001-52,2288,539,80281.22044315578
833,22033001-53,1464,262,51293.95878984286
834,22033001-54,3704,2442,129125.7242561046
835,22033001-55,2231,779,78115.0206253214
836,22033001-56,3129,130,110412.28948660108
837,22033001-57,1359,412,47931.65474386308
838,22033001-58,2371,2179,83307.87701006391
839,22033001-59,756,710,26719.947534256346
840,22033001-60,2796,1248,97933.76122905126
841,22033001-61,2292,2192,80418.91166454222
842,22033001-62,1524,1403,53358.46979755943
843,22033001-63,1378,1308,48363.390795013205
844,22033001-64,924,29,32652.270447174367
845,22033001-65,1466,631,51803.43170119622
846,22033001-66,2714,1160,95816.9364004646
847,22033001-67,750,547,26595.483556837866
848,22033001-68,547,452,19412.62638612137
849,22033001-69,3473,467,123040.70454430424
850,22033001-70,2257,1917,78271.69509598945
851,22033001-71,2706,1379,94544.27947373001
852,22033001-72,2518,937,88197.4035459835
853,22033001-73,2112,1010,74484.80078538947
854,22033001-74,1701,56,59783.877264383416
855,22033001-75,1502,49,53070.68913348661
856,22033001-76,4258,743,151137.08459587162
857,22033001-77,2497,2342,87773.38092175586
858,22033001-78,2328,1966,81220.73702755144
859,22033001-79,2284,459,80510.3883775594
860,22033001-80,3709,950,130164.12508576026
861,22033001-81,4300,2804,150439.11024814367
862,22033001-82,2189,1853,76109.43949114022
863,22033001-83,2417,1380,84343.79049889134
864,22033001-84,1657,1606,58271.55181972867
865,22033001-85,3086,2942,108785.691863447
866,22033001-86,1864,1810,65754.78763351885
867,22033001-87,3316,1537,115886.3222351472
868,22033001-88,2236,1881,77741.03836709018
869,22033001-89,1491,190,52122.688346683404
870,22033001-90,3483,1371,121870.5421665918
871,22033001-91,2995,2635,105908.84389197825
872,22033001-92,1062,1013,37500.95636517886
873,22033001-93,1110,828,38870.917443820304
874,22033001-94,962,929,34031.79041327027
875,22033001-95,2018,1966,71508.56557983713
876,22033001-97,1506,843,52079.96169894634
877,22033001-98,3843,1399,134207.5749592981
878,22033001-99,3390,857,118834.17568902165
879,22033002-10,1594,1106,56161.20641491168
880,22033002-11,1503,1355,52998.14245134392
881,22033002-12,2543,1963,89777.53821356184
882,22033002-13,1982,1181,70347.47745531131
883,22033002-14,2057,1201,72750.12326259197
884,22033002-15,1060,656,37459.58380449396
885,22033002-16,1620,1545,56931.757699289155
886,22033002-17,2170,1728,76923.22483345238
887,22033002-18,2297,530,81414.44342503733
888,22033002-19,1205,1038,42689.44892559981
889,22033002-20,571,392,20254.560754206406
890,22033002-21,2493,850,88035.71984671179
891,22033002-22,1718,1655,60882.900387311915
892,22033002-23,1742,1702,61144.393664422016
893,22033002-24,749,716,26574.62748531813
894,22033002-25,3243,2597,114649.93229368966
895,22033002-26,1664,651,58526.038462374585
896,22033002-27,1779,1438,62543.94727499833
897,22033002-28,3118,1900,110027.00290306678
898,22033002-29,1325,654,46844.94758312859
899,22033002-30,2592,2484,90988.50950638819
900,22033002-31,1065,800,37791.27595703168
901,22033002-32,2374,1004,84101.48085583086
902,22033002-33,1899,89,66277.85633985454
903,22033002-34,3601,1765,127835.54399557675
904,22033002-35,1120,183,39684.11410231218
905,22033002-36,2622,939,92716.79428931867
906,22033002-37,1614,1253,57240.088581478834
907,22033003-10,2302,1060,80451.96663682797
908,22033003-11,2511,933,88032.61539875537
909,22033003-12,3399,1484,118428.64112590844
910,22033003-13,1343,84,47136.950018505726
911,22033003-14,1720,494,59475.2911772291
912,22033003-15,2705,469,94621.6388996545
913,22033003-16,1298,31,45333.46243554889
914,22033003-17,1951,99,68658.97226904264
915,22033003-18,3474,1738,122521.07031813388
916,22033003-19,2434,72,85770.29453164553
917,22033003-20,3459,2110,122681.93104976414
918,22033003-21,4942,1839,172106.80501352286
919,22033003-22,1813,103,63515.182761598866
920,22033003-23,2220,590,78602.16082678155
921,22033003-24,2555,2325,88368.0127940692
922,22033003-25,2457,328,84474.2673086235
923,22033003-26,2909,299,99729.23970520773
924,22033003-27,4117,2102,144193.11190929715
925,22033003-28,2558,880,89401.06608374766
926,22033003-29,1963,325,68871.25378853476
927,22033003-30,2863,350,99742.04938718033
928,22033003-31,2011,263,70745.08281810381
929,22033003-32,1877,866,65475.28156277239
930,22033003-33,3269,795,114724.87179854591
931,22033003-34,2990,869,105021.8405976366
932,22033003-35,3739,460,131881.40730435398
933,22033003-36,1629,122,57581.13481354357
934,22033003-37,1148,189,40415.215956961416
935,22033003-38,3242,556,113080.24463830405
936,22033003-39,2231,934,78493.90757453203
937,22033003-40,2272,230,80245.65011374139
938,22033003-41,3122,724,109333.58492376197
939,22033003-43,1348,113,47058.12203079522
940,22033003-44,3214,1902,113947.69182686521
941,22033003-45,1906,265,66870.1596332708
942,22033003-46,1662,151,57159.61477398632
943,22033003-47,2885,366,100733.47366173954
944,22033003-48,2312,343,81468.25211571388
945,22033003-49,2147,681,75784.97059806803
946,22033003-50,3320,598,118068.80533858534
947,22033003-51,1406,211,49519.40000143392
948,22033003-52,2968,973,104682.00386363063
949,22033003-53,1625,378,56701.23676664477
950,22033003-54,843,594,28995.547486872925
951,22033003-55,1988,1658,70284.734695175
952,22033003-56,2040,229,72171.30495457318
953,22033003-57,3966,1596,140540.65994512953
954,22033003-58,1266,564,44041.58314953088
955,22033003-59,1914,612,66956.5163326708
956,22033003-60,2681,821,94154.21922229721
957,22033003-61,2437,136,83949.39136960988
958,22033003-62,959,65,33865.71184394395
959,22033003-63,1794,449,63599.75879610286
960,22033003-64,1081,58,38213.637018774636
961,22033003-65,2335,592,82694.10939891882
962,22033003-66,2164,409,75902.14554029088
963,22033003-67,1497,118,52677.67698082481
964,22033003-68,1189,96,42017.51860799579
965,22033003-69,2824,261,100678.85307619182
966,22033003-70,3460,197,122589.0899525434
967,22033003-71,1111,36,38714.7791920329
968,22033003-72,2293,1104,80075.17982679966
969,2203301-100,2691,2578,95237.74985447177
970,2203301-101,803,766,28442.395966483164
971,2203301-102,3460,1777,122960.80139314468
972,2203301-103,2546,904,89125.27755523003
973,2203301-104,3808,3127,133420.96824433864
974,2203301-105,1780,183,62671.29140041675
975,2203301-107,1353,407,47956.002107603614
976,22035000001,914,261,30555.943361664107
977,22035000003,79,33,2615.476707860358
978,22035000004,70,18,2287.3328088146995
979,22035000005,22,12,735.0786967924041
980,22035000006,630,573,21120.76725858192
981,22035000007,730,698,24477.744389733536
982,22035000009,533,471,17916.779912059505
983,22035000010,480,469,16107.735672442388
984,22035000013,907,844,30441.33839612083
985,22035000014,251,219,8424.13670968922
986,22035000015,84,33,2786.258837514638
987,22035000016,1979,1268,67814.12724258278
988,22035000017,139,44,4629.609819299115
989,22035000018,173,25,5807.000293722605
990,22035000019,325,121,11211.765924073834
991,2203500005A,106,60,3528.4527711634473
992,2203500005B,37,15,1230.8246956626372
993,22037000001,1035,70,36454.34522199762
994,22037000002,1976,555,70105.51146379691
995,22037000003,1044,282,37016.49750038522
996,22037000004,2190,745,77763.19545689752
997,22037000005,1921,429,68701.45298892324
998,22037000006,3990,1265,142632.95627500853
999,22037000007,790,528,28447.452212631866
1000,22037000008,1227,640,43912.018550134715
1001,22037000009,1340,709,47760.78164215336
1002,22037000010,803,499,28919.484061996995
1003,22037000011,704,158,25197.008785532445
1004,22037000012,820,377,29453.364886329826
1005,22037000013,481,279,17385.781571863386
1006,22037000014,1218,572,43868.00581105222
1007,22039001010,687,502,18202.09500107677
1008,22039001020,264,25,7078.387924786215
1009,22039001030,861,97,23209.60936388048
1010,22039001031,782,299,20987.031228041553
1011,22039001040,259,141,6874.371027105066
1012,22039001041,1114,175,29751.684116670433
1013,22039001050,311,84,8246.326364116529
1014,22039001060,431,75,11419.157437327263
1015,22039001080,509,334,13495.882568273475
1016,22039001081,424,373,11246.778503507408
1017,22039001090,266,173,7056.8935117653255
1018,22039001091,558,221,14815.159291179356
1019,22039001100,422,121,11198.138913347244
1020,22039001101,688,308,18259.53389681185
1021,22039001110,996,904,26349.171723108768
1022,22039001120,862,733,22876.31847033717
1023,22039001130,944,71,25083.358840380188
1024,22039001140,1025,75,27003.77706299163
1025,22039001150,727,110,19832.916009942877
1026,22039001160,614,566,16229.480370278035
1027,22039001161,96,2,2517.128967591877
1028,22039001162,383,192,10108.040171480481
1029,22039001170,444,328,11785.606827852911
1030,22039001171,384,65,10204.530003153224
1031,22039002010,921,31,24870.140635605017
1032,22039002020,1099,169,28074.074797646972
1033,22039002030,828,62,21826.747977840096
1034,22039002040,724,147,18506.75584563953
1035,22039003010,860,102,22078.68928963074
1036,22039003020,703,339,18323.931350795214
1037,22039003030,1158,446,30121.11635295186
1038,22039003031,474,93,12369.539926004125
1039,22039003032,272,87,7049.119439512815
1040,22039003040,1537,326,39715.41062195818
1041,22039003050,747,54,19411.900535176603
1042,22039003051,186,32,4827.206001582703
1043,22039003052,29,4,761.2037740131193
1044,22039003060,570,343,14826.655602274002
1045,22039003070,426,39,11588.503574569473
1046,22039003071,44,4,1148.6147290789945
1047,22039004001,1233,90,31192.709263550914
1048,22039004010,711,20,17975.880843559837
1049,22039004011,260,19,6569.685111847463
1050,22039004012,308,21,7783.229921286147
1051,22039004020,385,11,10342.716392727456
1052,22039004021,12,1,336.22426699334915
1053,22039004030,939,26,23863.45188264288
1054,22039004040,220,4,5611.4611091563
1055,22039005004,394,0,10093.413684680465
1056,22039005010,677,67,17770.924459337468
1057,22039005020,492,37,12788.939611667853
1058,22039005030,375,13,9956.443342430437
1059,22039005040,732,18,18819.38532713519
1060,22039005041,659,25,16986.804824677452
1061,22039005050,166,3,4352.945126877401
1062,2203902010A,158,2,4185.237682105014
1063,22041000001,281,33,9377.569710413985
1064,22041000002,522,21,17452.91699336286
1065,22041000003,714,61,23902.759307604003
1066,22041000004,917,569,30929.2365613814
1067,22041000006,1328,191,44900.76971071298
1068,22041000012,977,105,32649.63098280173
1069,22041000013,642,56,21213.432580947563
1070,22041000014,1253,439,41577.00827794938
1071,22041000016,1433,1109,47675.97109741504
1072,22041000018,57,9,1901.2858954854917
1073,22041000019,1323,523,44514.733753229644
1074,22041000020,945,524,31507.981306500205
1075,22041000021,800,50,26930.90590800962
1076,22041000022,504,86,16740.50190337417
1077,22041000024,1920,1562,63946.10740333775
1078,22041000026,465,55,15485.717722081286
1079,22041000027,1152,551,38171.25797059058
1080,22041000030,1630,126,53771.088914443215
1081,22041000031,1286,101,43450.021534893036
1082,22041000032,741,157,24862.43920810326
1083,22041000033,253,40,8331.760539123496
1084,2204100004A,98,7,3300.1212958561437
1085,2204100004B,400,127,13499.065520221335
1086,2204100013A,133,6,4423.373020675248
1087,220430001-1,622,145,17335.968065614063
1088,220430001-2,619,80,17546.311995653825
1089,220430001-3,928,36,26636.90270628311
1090,220430002-1,399,86,11940.107041502491
1091,220430002-2,626,23,18484.8976428179
1092,220430002-3,490,5,15051.355057209208
1093,220430002-5,946,5,28528.689286101304
1094,220430003-1,815,625,24570.877279984412
1095,220430003-2,950,430,28472.605940847305
1096,220430003-3,287,201,8614.840217158751
1097,220430004-1,973,8,29395.987315610164
1098,220430004-2,1184,35,35226.94594846573
1099,220430004-3,483,16,14435.992050528092
1100,220430005-1,943,21,27868.726253922825
1101,220430005-2,895,10,26885.419131144434
1102,220430005-3,623,4,19134.941096870538
1103,220430006-1,1090,12,33747.65405431159
1104,220430006-2,925,11,28246.170249894927
1105,220430006-3,394,1,12221.87219437146
1106,220430006-4,238,1,7479.90174491365
1107,220430007-1,455,1,14119.219486240327
1108,220430007-2,509,2,15751.359176417463
1109,220430007-3,1366,14,41670.660509050394
1110,220430007-4,3038,1280,91815.93707116779
1111,220430008-1,70,0,2103.2687718436496
1112,220430008-2,930,8,28777.187567999954
1113,220430008-3,277,0,8654.08912046848
1114,220430008-4,1094,0,34001.00220472954
1115,220450001-1,2125,1828,60175.76906605723
1116,220450001-3,1518,654,43370.968502542855
1117,220450002-1,2692,2123,76170.16328381319
1118,220450002-3,1707,338,48231.473179785986
1119,220450003-1,1386,371,39675.60600084028
1120,220450003-2,2734,609,77650.80035390593
1121,220450003-3,1970,721,55665.36705980795
1122,220450004-1,2185,915,62105.634322830294
1123,220450004-2,2047,1341,58339.831839703
1124,220450004-3,2329,1731,66897.90744812349
1125,220450004-4,2889,1400,83331.62961524568
1126,220450005-4,2517,378,71533.87060161908
1127,220450006-1,1687,870,48778.69830106937
1128,220450006-3,1929,328,56118.935833750606
1129,220450006-5,1525,548,44460.43631451556
1130,220450007-1,1304,169,37384.41832303631
1131,220450007-2,1783,202,51446.7141538788
1132,220450007-4,2106,244,60960.34925552941
1133,220450007-5,342,9,9896.534001866788
1134,220450008-2,2340,396,67643.36395156241
1135,220450008-3,2055,390,60157.03863783358
1136,220450009-1,1481,434,43401.02276966948
1137,220450009-2,2353,279,69939.04327531459
1138,220450009-4,1934,149,56833.544364200054
1139,220450009-5,658,122,19510.429111893034
1140,220450010-1,1593,690,46261.03607252342
1141,220450010-2,1795,574,52117.44104600673
1142,220450010-3,2502,308,71589.23715710023
1143,220450010-4,2166,342,62287.60818954483
1144,220450010-7,175,11,4979.518292429814
1145,220450011-2,1347,603,38326.85017675989
1146,220450012-1,1520,806,42768.65839276015
1147,220450012-3,2596,2186,73138.06148124713
1148,220450013-1,1744,194,49065.77494266008
1149,220450013-3,2187,83,61447.25502777598
1150,220450014-1,2029,145,57106.9354330232
1151,220450014-3,2679,493,75581.4207487394
1152,22047000001,946,734,33493.43590543904
1153,22047000003,980,875,34772.79596186707
1154,22047000004,1010,50,36498.40359542751
1155,22047000005,717,1,26969.211699778214
1156,22047000006,242,169,8613.467574061677
1157,22047000007,807,618,28824.250572663776
1158,22047000009,1298,211,46027.57919951528
1159,22047000010,4409,1790,156218.78388010818
1160,22047000011,1742,1129,61731.57720258708
1161,22047000012,42,16,1487.0927558821825
1162,22047000013,471,75,16749.88674216491
1163,22047000014,621,166,22086.333490545312
1164,22047000015,881,821,31330.219956696492
1165,22047000016,882,797,31404.89059343519
1166,22047000017,1074,269,38205.40522885599
1167,22047000018,719,211,25574.88782836887
1168,22047000019,853,635,30344.87036794474
1169,22047000020,728,318,25894.534084145427
1170,22047000021,1018,303,36287.76529700232
1171,22047000022,2704,1042,97007.97405579113
1172,22047000023,288,217,10255.768412905305
1173,22047000024,968,279,34737.38392698303
1174,22047000025,1090,4,41253.79588257383
1175,22047000026,670,21,24512.174744525004
1176,22047000027,726,24,26961.31321883354
1177,22047000028,752,274,28073.907794117167
1178,22047000029,548,166,20155.60488890193
1179,22047000031,636,403,25825.368102838107
1180,22047000032,891,770,36776.397680821625
1181,2204700013C,354,297,12592.241013722287
1182,2204700014A,485,365,17249.53530962509
1183,2204700015B,689,263,24535.510377191236
1184,22049000001,160,2,5778.011111066623
1185,22049000002,1191,64,42469.56483618228
1186,22049000003,591,9,20881.504315847247
1187,22049000004,343,98,12095.693373845153
1188,22049000005,468,227,15529.46315595157
1189,22049000006,741,66,23753.612912857745
1190,22049000007,130,1,4127.88968091954
1191,22049000008,472,89,15143.65658017347
1192,22049000009,491,185,15749.06135061539
1193,22049000010,1027,53,33081.46102112919
1194,22049000011,1186,18,37989.71084175229
1195,22049000013,838,422,28065.537132378802
1196,22049000015,296,65,10320.25335703349
1197,22049000016,204,193,7068.773007009271
1198,22049000017,195,46,6779.292452649767
1199,22049000018,894,157,31097.206833987893
1200,22049000020,140,110,4761.7498189358475
1201,22049000022,692,292,22871.47666071412
1202,22049000025,2046,482,68707.66781890798
1203,2204900005A,178,12,6073.1431375706725
1204,2204900006A,59,33,1847.9651267336612
1205,2204900008A,89,12,2838.8790053799476
1206,2204900010A,268,3,8484.852512488174
1207,2204900011A,185,0,5920.249745269614
1208,2204900013A,197,7,6759.232320400444
1209,2204900017A,187,95,6515.592510428518
1210,2204900019A,10,10,342.6427530860482
1211,2204900020A,958,822,32242.25969953387
1212,2204900025A,448,168,15151.69467207708
1213,2204900025B,139,63,4663.7684235399265
1214,220490019AI,208,141,7085.538285290409
1215,22051000001,1834,38,65754.47780203109
1216,22051000002,1230,20,44214.14540378025
1217,22051000003,973,18,35198.790607885036
1218,22051000004,885,14,31916.732823251867
1219,22051000005,938,18,33747.3100727873
1220,22051000007,1220,48,43488.0953498407
1221,22051000008,913,28,32643.884773513153
1222,22051000009,2945,925,104767.96772198864
1223,22051000010,1128,22,40471.94373268275
1224,22051000011,1808,346,64583.699569804034
1225,22051000012,1623,26,58986.132820042796
1226,22051000013,2080,130,74982.96429091848
1227,22051000014,630,11,22727.020992103517
1228,22051000015,982,77,35581.73049165619
1229,22051000016,857,38,31279.412285166913
1230,22051000017,2244,144,81051.61020706985
1231,22051000018,2176,116,78036.39207268709
1232,22051000019,984,43,35532.448641950185
1233,22051000020,578,18,20954.039918059043
1234,22051000021,1362,111,48413.770011158
1235,22051000022,1470,250,52529.91856639547
1236,22051000023,2781,718,101513.55718415
1237,22051000024,2141,31,78721.52263837338
1238,22051000025,1901,26,70488.57131178652
1239,22051000026,2557,392,95267.04465461752
1240,22051000027,4107,1191,153999.5301433197
1241,22051000028,1302,270,49172.89537003818
1242,22051000029,1252,132,46242.99045317849
1243,22051000030,1238,48,46977.67358300185
1244,22051000031,1364,122,51388.17799763419
1245,22051000032,1134,15,42777.971365616584
1246,22051000033,1236,150,46200.74742994493
1247,22051000034,1018,8,38784.84704469435
1248,22051000035,765,7,28861.91943026718
1249,22051000036,586,2,22146.008346764924
1250,22051000037,920,7,34853.950384920405
1251,22051000038,1184,20,44472.51823527994
1252,22051000039,1025,6,39265.79567270691
1253,22051000040,834,3,31677.253420755995
1254,22051000041,922,10,35105.074270477904
1255,22051000042,1223,126,46602.261484832474
1256,22051000043,1146,28,43313.21101692524
1257,22051000044,2089,137,80362.60138806107
1258,22051000045,2097,244,80485.3628138924
1259,22051000046,1675,145,63956.47853897995
1260,22051000051,2075,85,72722.5066029827
1261,22051000052,2298,75,79753.8993570941
1262,22051000053,1131,37,39440.27908369343
1263,22051000054,1081,31,37594.39732948383
1264,22051000055,1435,140,49335.2615660049
1265,22051000056,1514,98,52269.38122427145
1266,22051000057,1868,509,64511.538325806076
1267,22051000058,2496,361,88199.48969747746
1268,22051000059,1767,158,62417.09654930799
1269,22051000060,2358,52,83285.76915779365
1270,22051000061,1264,61,44121.56923897212
1271,22051000062,868,15,30291.814784901995
1272,22051000063,850,7,29829.375391230857
1273,22051000064,671,17,23484.207532883163
1274,22051000065,1098,38,38327.14327911752
1275,22051000066,1344,31,47246.21132224026
1276,22051000067,494,8,17115.89401251531
1277,22051000068,1989,183,69261.25153508378
1278,22051000069,1097,32,38344.511181298425
1279,22051000070,1798,526,64045.831489717166
1280,22051000071,2608,95,92401.45031724288
1281,22051000072,1296,88,45664.44241349649
1282,22051000073,2786,467,100088.08748855995
1283,22051000074,2672,791,96823.34738531963
1284,22051000075,1249,97,44640.11223587054
1285,22051000076,3644,1014,132889.19976710487
1286,22051000077,1894,135,69384.37703786652
1287,22051000078,3559,1202,131220.46864065708
1288,22051000079,826,24,30254.53919413552
1289,22051000080,1148,54,41588.680826656964
1290,22051000081,791,27,28790.128592903882
1291,22051000082,2387,524,88090.65575731851
1292,22051000083,586,19,21411.373001100867
1293,22051000084,1146,80,42343.12301176206
1294,22051000085,1515,138,56205.62127324073
1295,22051000086,1070,26,39268.560296921634
1296,22051000087,967,7,35627.69548409584
1297,22051000088,836,24,30696.681632480293
1298,22051000089,1096,13,40631.327962206444
1299,22051000090,1058,24,39296.34807260722
1300,22051000091,951,20,35461.47901276039
1301,22051000092,669,0,25024.365810611114
1302,22051000093,825,4,30396.782615965876
1303,22051000094,1090,9,40428.9495946613
1304,22051000095,1122,13,41216.33726726103
1305,22051000096,539,4,19869.10235710026
1306,22051000097,707,2,26501.295801109707
1307,22051000098,1563,30,58701.45055543095
1308,22051000099,866,38,32619.607015523197
1309,220510001-G,557,54,22012.29239544897
1310,220510001-H,1492,249,51257.77654686898
1311,220510001-K,1746,124,63023.51930394931
1312,220510001-L,1809,20,62821.07778127303
1313,220510001-W,787,298,27762.122121824534
1314,22051000100,464,1,17325.149143419094
1315,22051000101,395,10,14712.934038666734
1316,22051000102,752,8,28153.0997066844
1317,22051000103,999,9,37116.66908528997
1318,22051000104,1278,1136,43886.27620885476
1319,22051000105,507,7,17884.29975415861
1320,22051000106,809,124,29182.185295481853
1321,22051000108,682,599,23477.942701296226
1322,22051000115,978,693,33439.90344901434
1323,22051000116,1337,470,45824.786631275296
1324,22051000117,1450,137,49749.3362953123
1325,22051000118,1178,20,40409.48282909119
1326,22051000119,871,19,29924.506788684732
1327,22051000120,648,9,22225.152343110527
1328,22051000121,1375,2,47107.26989107736
1329,22051000122,1177,5,40317.449777243746
1330,22051000123,2107,39,71989.43247341357
1331,22051000124,2433,210,82919.15292202451
1332,22051000126,1772,219,62478.61317766224
1333,22051000127,1215,222,43621.65285196599
1334,22051000128,1493,310,53345.444714990284
1335,22051000129,1099,71,39009.07625868046
1336,22051000130,852,59,30230.210247211955
1337,22051000131,719,453,26023.94810716686
1338,22051000132,723,108,25977.770756425285
1339,22051000133,724,471,26249.089402019963
1340,22051000134,1493,331,54105.88196074126
1341,22051000136,1125,152,40884.89436957885
1342,22051000138,550,132,20112.838915131866
1343,22051000150,3758,2001,126842.64104668287
1344,22051000151,3209,1546,107934.50360942849
1345,22051000152,1498,563,52445.04766365845
1346,22051000153,1709,1575,56999.37099751744
1347,22051000154,1589,1476,53324.108109608496
1348,22051000155,1153,282,38713.29951483707
1349,22051000156,3822,2117,131735.880774709
1350,22051000170,1918,459,68060.24125947368
1351,22051000171,412,135,15123.27248958573
1352,22051000172,2225,665,79493.65322982198
1353,22051000173,1217,985,44198.292471574045
1354,22051000174,568,182,20899.57909080881
1355,22051000175,1314,170,49039.181935399356
1356,22051000176,669,66,24968.987767648374
1357,22051000177,1087,140,40968.22018369718
1358,22051000178,806,138,30589.204507244754
1359,22051000180,1232,1168,44402.37277872144
